C:\WinT,A100\DIL805.PR,O\Data\Def,ormation,\SalimAlha,bsi\Ti64,\Basic file\,058_Compress,ion_Salim_Ti6,4_850_-2,.0_CoolPo,werOff_010_,.asc
No.,Time,Tem.1,DL,Force,Strain,kf (Def.),Phi  (D),Phi* (D),Tem.2,Tem.3,Poti,HF
,s,∞C,µm,N,%,N/mm≤,,1/s,∞C,∞C,mm,%
290,153.535477,737.7,77.69,3.3,-0.78,0.168,0,0,-20,-20,24.7692,31.87
291,154.087845,740.5,78.02,2.4,-0.78,0.1246,0,0,-20,-20,24.7692,31.85
292,154.64209,743.2,78.41,2.1,-0.78,0.1102,0,0,-20,-20,24.7692,31.92
293,155.194489,745.9,78.82,2.7,-0.79,0.1391,0,0,-20,-20,24.7692,32.01
294,155.748871,748.7,79.15,2.3,-0.79,0.1174,0,0,-20,-20,24.7692,32.13
295,156.30127,751.4,79.57,2.9,-0.8,0.1463,0,0,-20,-20,24.7692,32.31
296,156.855591,754.2,79.91,2.6,-0.8,0.1319,0,0,-20,-20,24.7692,32.29
297,157.408127,756.9,80.29,2.7,-0.8,0.1391,0,0,-20,-20,24.7692,32.32
298,157.960434,759.8,80.62,2.6,-0.81,0.1319,0,0,-20,-20,24.7692,32.32
299,158.514709,762.6,81.02,2.4,-0.81,0.1247,0,0,-20,-20,24.7692,32.41
300,159.067078,765.3,81.45,2.7,-0.81,0.1391,0,0,-20,-20,24.7692,32.64
301,159.621262,767.9,81.76,2.7,-0.82,0.1391,0,0,-20,-20,24.7692,32.8
302,160.175369,770.9,82.18,2,-0.82,0.103,0,0,-20,-20,24.7692,32.55
303,160.727692,773.6,82.58,3.3,-0.83,0.1681,0,0,-20,-20,24.7692,32.66
304,161.281921,776.4,82.96,2.3,-0.83,0.1175,0,0,-20,-20,24.7692,32.75
305,161.834198,779.2,83.32,2.9,-0.83,0.1464,0,0,-20,-20,24.7692,32.81
306,162.388412,781.9,83.58,2.3,-0.84,0.1175,0,0,-20,-20,24.7692,32.9
307,162.940796,784.7,84.03,2.7,-0.84,0.1392,0,0,-20,-20,24.7692,33.03
308,163.495056,787.5,84.37,1.7,-0.84,0.0886,0,0,-20,-20,24.7692,32.92
309,164.047455,790.2,84.76,2,-0.85,0.103,0,0,-20,-20,24.7692,33.18
310,164.601837,793,85.19,2.4,-0.85,0.1247,0,0,-20,-20,24.7692,33.17
311,165.154282,795.7,85.53,3.6,-0.86,0.1826,0,0,-20,-20,24.7692,33.24
312,165.708679,798.6,85.89,2.3,-0.86,0.1175,0,0,-20,-20,24.7692,33.15
313,166.261002,801.5,86.32,1.9,-0.86,0.0958,0,0,-20,-20,24.7692,33.35
314,166.815338,804,86.64,2.9,-0.87,0.1464,0,0,-20,-20,24.7692,33.4
315,167.367706,806.7,87.04,2.4,-0.87,0.1248,0,0,-20,-20,24.7692,33.63
316,167.922104,809.5,87.41,2.6,-0.87,0.132,0,0,-20,-20,24.7692,33.73
317,168.474487,812.3,87.75,2.7,-0.88,0.1392,0,0,-20,-20,24.7692,33.73
318,169.028854,815.2,88.16,2.7,-0.88,0.1392,0,0,-20,-20,24.7692,33.53
319,169.581268,817.8,88.49,3.4,-0.88,0.1754,0,0,-20,-20,24.7692,33.9
320,170.135483,820.5,88.8,2.6,-0.89,0.132,0,0,-20,-20,24.7692,34.08
321,170.687881,823.4,89.15,2.4,-0.89,0.1248,0,0,-20,-20,24.7692,33.9
322,171.242188,826.2,89.56,2.3,-0.9,0.1175,0,0,-20,-20,24.7692,33.88
323,171.794525,828.9,89.89,2.6,-0.9,0.132,0,0,-20,-20,24.7692,34.13
324,172.347137,831.7,90.23,2.3,-0.9,0.1176,0,0,-20,-20,24.7692,34.19
325,172.90126,834.5,90.59,1.9,-0.91,0.0959,0,0,-20,-20,24.7692,34.12
326,173.453796,837.3,91.04,2.9,-0.91,0.1465,0,0,-20,-20,24.7692,34.27
327,174.008179,840.1,91.41,2.1,-0.91,0.1103,0,0,-20,-20,24.7692,34.32
328,174.560547,842.7,91.8,1.3,-0.92,0.0669,0,0,-20,-20,24.7692,34.57
329,175.114853,845.6,92.13,1.9,-0.92,0.0959,0,0,-20,-20,24.7692,34.34
330,175.667343,848.2,92.55,2.4,-0.93,0.1248,0,0,-20,-20,24.7692,34.62
331,181.668381,849.8,91.9,2.3,-0.92,0.1176,0,0,-20,-20,24.7692,33.36
332,187.667618,850,91.65,1.2,-0.92,0.0597,0,0,-20,-20,24.7692,33.04
333,193.66835,850,91.34,1.4,-0.91,0.0742,0,0,-20,-20,24.7692,33
334,199.667542,849.9,91.12,2.1,-0.91,0.1103,0,0,-20,-20,24.7692,32.78
335,205.669113,850,90.81,2.6,-0.91,0.132,0,0,-20,-20,24.7692,32.52
336,211.668518,849.9,90.54,1.4,-0.91,0.0742,0,0,-20,-20,24.7692,32.58
337,217.667938,850,90.45,1.7,-0.9,0.0886,0,0,-20,-20,24.7692,32.37
338,223.668518,850.1,90.28,2.3,-0.9,0.1176,0,0,-20,-20,24.7692,32.31
339,229.667572,849.9,90.11,1.3,-0.9,0.0669,0,0,-20,-20,24.7692,32.3
340,235.668991,850,89.85,1.9,-0.9,0.0958,0,0,-20,-20,24.7692,32.14
341,241.668427,850,89.78,1.4,-0.9,0.0741,0,0,-20,-20,24.7692,32.27
342,247.668243,850,89.62,1.6,-0.9,0.0814,0,0,-20,-20,24.7692,32.19
343,253.667511,850,89.51,2.6,-0.9,0.132,0,0,-20,-20,24.7692,32.24
344,259.668884,850.1,89.41,1.6,-0.89,0.0814,0,0,-20,-20,24.7692,32.25
345,265.668274,850,89.31,2.1,-0.89,0.1103,0,0,-20,-20,24.7692,32.12
346,271.668243,850,89.18,1.2,-0.89,0.0597,0,0,-20,-20,24.7692,32.23
347,277.668121,850.1,89.06,2.1,-0.89,0.1103,0,0,-20,-20,24.7692,32.15
348,283.66748,850.1,88.98,1.7,-0.89,0.0886,0,0,-20,-20,24.7692,32.12
349,289.668457,850,88.88,2.1,-0.89,0.1103,0,0,-20,-20,24.7692,32.2
350,295.667938,849.9,88.71,1.7,-0.89,0.0886,0,0,-20,-20,24.7692,32.22
351,301.669189,850.1,88.7,1.6,-0.89,0.0814,0,0,-20,-20,24.7692,31.99
352,307.668365,850,88.58,1.4,-0.89,0.0741,0,0,-20,-20,24.7691,32.16
353,313.668213,850.1,88.51,2.3,-0.89,0.1175,0,0,-20,-20,24.7691,31.96
354,319.66922,850,88.41,1.6,-0.88,0.0814,0,0,-20,-20,24.7691,32.15
355,325.66864,849.9,88.29,1.2,-0.88,0.0597,0,0,-20,-20,24.7691,32.29
356,331.667419,850.1,88.27,0.6,-0.88,0.0307,0,0,-20,-20,24.7691,32.06
357,337.66925,850,88.15,1.7,-0.88,0.0886,0,0,-20,-20,24.7691,32.11
358,343.669189,850,88.07,2.1,-0.88,0.1103,0,0,-20,-20,24.7691,32.14
359,349.668762,850.1,87.96,1.7,-0.88,0.0886,0,0,-20,-20,24.7691,32.01
360,355.668732,849.9,87.89,1.7,-0.88,0.0886,0,0,-20,-20,24.7691,32.36
361,361.668854,849.9,87.79,1.6,-0.88,0.0814,0,0,-20,-20,24.7691,32.36
362,367.668182,850,87.69,1.4,-0.88,0.0741,0,0,-20,-20,24.7691,32.27
363,373.667847,849.9,87.66,1.9,-0.88,0.0958,0,0,-20,-20,24.7691,32.21
364,379.669037,850,87.61,1.2,-0.88,0.0597,0,0,-20,-20,24.7691,32.22
365,385.668793,850.1,87.55,1.4,-0.88,0.0741,0,0,-20,-20,24.7691,32.04
366,391.668518,850,87.53,1.6,-0.88,0.0814,0,0,-20,-20,24.7691,32.13
367,397.668121,850,87.46,1.7,-0.87,0.0886,0,0,-20,-20,24.7691,32.21
368,403.66806,850,87.33,1,-0.87,0.0524,0,0,-20,-20,24.7691,32.12
369,409.66861,849.9,87.24,1,-0.87,0.0524,0,0,-20,-20,24.7691,32.09
370,415.667725,850,87.22,0.6,-0.87,0.0307,0,0,-20,-20,24.7691,32.16
371,421.668793,850.1,87.21,0.9,-0.87,0.0452,0,0,-20,-20,24.7691,32.18
372,427.668427,849.9,87.15,1.3,-0.87,0.0669,0,0,-20,-20,24.7691,32.21
373,433.667633,850,87.11,1.3,-0.87,0.0669,0,0,-20,-20,24.7691,32.15
374,439.66748,850.1,86.94,1.6,-0.87,0.0814,0,0,-20,-20,24.7691,32.19
375,445.668884,850,86.93,1.3,-0.87,0.0669,0,0,-20,-20,24.7691,32.32
376,451.668396,850.1,86.86,2.1,-0.87,0.1103,0,0,-20,-20,24.7691,32.03
377,457.667877,849.9,86.8,1,-0.87,0.0524,0,0,-20,-20,24.7691,32.26
378,463.669128,850,86.75,3,-0.87,0.1537,0,0,-20,-20,24.7691,32.02
379,469.668823,850.1,86.68,1,-0.87,0.0524,0,0,-20,-20,24.7691,32.25
380,475.668549,849.9,86.64,1,-0.87,0.0524,0,0,-20,-20,24.7691,32.21
381,481.668213,850,86.53,1.2,-0.87,0.0597,0,0,-20,-20,24.7691,32.14
382,487.668091,850,86.51,1.4,-0.87,0.0741,0,0,-20,-20,24.7691,32.37
383,493.667969,850,86.4,0.9,-0.86,0.0452,0,0,-20,-20,24.7691,32.1
384,499.66803,849.9,86.38,0.5,-0.86,0.0235,0,0,-20,-20,24.7691,32.1
385,505.66806,850,86.35,1.2,-0.86,0.0597,0,0,-20,-20,24.7691,32.15
386,511.667908,850,86.19,1.6,-0.86,0.0814,0,0,-20,-20,24.7691,32.19
387,517.66748,849.9,86.22,0.7,-0.86,0.038,0,0,-20,-20,24.7691,32.5
388,523.668701,850,86.15,1.2,-0.86,0.0597,0,0,-20,-20,24.7691,32.25
389,529.667969,850,86.12,2,-0.86,0.103,0,0,-20,-20,24.7691,32.17
390,535.668884,850,86,1,-0.86,0.0524,0,0,-20,-20,24.7691,32.15
391,541.66803,850.1,85.92,1,-0.86,0.0524,0,0,-20,-20,24.7691,32.24
392,547.668152,850,85.91,1.3,-0.86,0.0669,0,0,-20,-20,24.7691,32.07
393,553.669067,849.9,85.86,1.2,-0.86,0.0597,0,0,-20,-20,24.7691,32.24
394,559.668823,849.8,85.85,1,-0.86,0.0524,0,0,-20,-20,24.7691,32.21
395,565.668335,850,85.78,1.4,-0.86,0.0741,0,0,-20,-20,24.7691,32.12
396,571.668274,850,85.74,1.3,-0.86,0.0669,0,0,-20,-20,24.7691,32.22
397,577.667786,849.9,85.73,2.3,-0.86,0.1175,0,0,-20,-20,24.7691,32.28
398,583.66748,850.1,85.64,1.3,-0.86,0.0669,0,0,-20,-20,24.7691,32.08
399,589.667542,850.1,85.59,0.7,-0.86,0.038,0,0,-20,-20,24.7691,32.07
400,595.667542,849.9,85.51,1.3,-0.86,0.0669,0,0,-20,-20,24.7691,32.22
401,601.66748,850.1,85.53,0.9,-0.86,0.0452,0,0,-20,-20,24.7691,32.25
402,607.66748,850.1,85.43,0.3,-0.85,0.0163,0,0,-20,-20,24.769,32.11
403,613.669189,850,85.38,2.1,-0.85,0.1103,0,0,-20,-20,24.7691,32.15
404,619.668762,850,85.32,1.4,-0.85,0.0741,0,0,-20,-20,24.7691,32.22
405,625.669067,850,85.28,1,-0.85,0.0524,0,0,-20,-20,24.7691,32.19
406,631.668945,850,85.23,1.3,-0.85,0.0669,0,0,-20,-20,24.7691,32.12
407,637.66864,850.1,85.21,0.6,-0.85,0.0307,0,0,-20,-20,24.7691,32.12
408,643.668213,850,85.12,0.6,-0.85,0.0307,0,0,-20,-20,24.7691,32.17
409,649.668518,850.1,85.13,1.7,-0.85,0.0886,0,0,-20,-20,24.7691,32.19
410,655.66864,849.9,85,1,-0.85,0.0524,0,0,-20,-20,24.7691,32.16
411,661.668579,850,85.04,1.2,-0.85,0.0597,0,0,-20,-20,24.7691,32.14
412,667.668823,850.1,84.97,0.6,-0.85,0.0307,0,0,-20,-20,24.7691,32.18
413,673.668518,850,84.95,0.9,-0.85,0.0452,0,0,-20,-20,24.7691,32.11
414,679.668762,850.1,84.8,0.2,-0.85,0.009,0,0,-20,-20,24.7691,32.24
415,685.668945,850,84.82,1.2,-0.85,0.0597,0,0,-20,-20,24.7691,32.13
416,691.668823,850,84.76,0.7,-0.85,0.038,0,0,-20,-20,24.7691,32.32
417,697.668213,849.8,84.72,1.2,-0.85,0.0596,0,0,-20,-20,24.7691,32.6
418,703.668213,850,84.61,1.3,-0.85,0.0669,0,0,-20,-20,24.7691,32.14
419,709.66803,850,84.66,1.4,-0.85,0.0741,0,0,-20,-20,24.7691,32.2
420,715.667542,849.9,84.59,0.9,-0.85,0.0452,0,0,-20,-20,24.7691,32.44
421,721.669067,850,84.53,0.9,-0.85,0.0452,0,0,-20,-20,24.7691,32.21
422,727.66925,850.1,84.5,0.9,-0.85,0.0452,0,0,-20,-20,24.7691,32.21
423,733.668457,850.1,84.37,0.6,-0.84,0.0307,0,0,-20,-20,24.7691,32.14
424,739.667664,850,84.42,0.6,-0.84,0.0307,0,0,-20,-20,24.7691,32.28
425,745.667603,850,84.35,1,-0.84,0.0524,0,0,-20,-20,24.7691,32.16
426,751.668762,850,84.4,0.6,-0.84,0.0307,0,0,-20,-20,24.7691,32.2
427,757.668884,849.9,84.31,0.5,-0.84,0.0235,0,0,-20,-20,24.769,32.26
428,763.668457,850,84.23,0.5,-0.84,0.0235,0,0,-20,-20,24.7691,32.26
429,769.668091,850,84.17,0.9,-0.84,0.0452,0,0,-20,-20,24.7691,32.2
430,775.667725,850,84.26,1.2,-0.84,0.0596,0,0,-20,-20,24.7691,32.19
431,781.667419,849.9,84.11,-0.1,-0.84,-0.0054,0,0,-20,-20,24.7691,32.36
432,787.669006,850,84.03,1.3,-0.84,0.0669,0,0,-20,-20,24.7691,32.31
433,793.668701,850,83.97,1,-0.84,0.0524,0,0,-20,-20,24.7691,32.21
434,799.668152,850,83.89,-0.1,-0.84,-0.0054,0,0,-20,-20,24.7691,32.21
435,805.668335,849.9,83.88,0.6,-0.84,0.0307,0,0,-20,-20,24.7691,32.19
436,811.66864,849.9,83.78,0.6,-0.84,0.0307,0,0,-20,-20,24.7691,32.2
437,817.668701,850,83.8,0.5,-0.84,0.0235,0,0,-20,-20,24.7691,32.21
438,823.668762,850.1,83.77,0.7,-0.84,0.038,0,0,-20,-20,24.7691,32.27
439,829.668457,850,83.71,0.3,-0.84,0.0163,0,0,-20,-20,24.7691,32.19
440,835.668396,850.1,83.66,0.7,-0.84,0.038,0,0,-20,-20,24.7691,32.26
441,841.667908,850,83.56,0.3,-0.84,0.0163,0,0,-20,-20,24.7691,32.27
442,847.667786,850,83.57,0.5,-0.84,0.0235,0,0,-20,-20,24.7691,32.41
443,853.66748,850,83.48,0.3,-0.83,0.0163,0,0,-20,-20,24.7691,32.26
444,859.669189,850.1,83.44,0.6,-0.83,0.0307,0,0,-20,-20,24.7691,32.14
445,865.667542,849.9,83.48,-0.1,-0.83,-0.0054,0,0,-20,-20,24.7691,32.26
446,871.667542,850,83.4,0.7,-0.83,0.038,0,0,-20,-20,24.7691,32.31
447,877.667786,850.1,83.32,0.5,-0.83,0.0235,0,0,-20,-20,24.7691,32.23
448,883.667603,850.1,83.38,0.2,-0.83,0.009,0,0,-20,-20,24.7691,32.18
449,889.667969,850.1,83.29,0.6,-0.83,0.0307,0,0,-20,-20,24.7691,32.24
450,895.667847,850.1,83.24,0.5,-0.83,0.0235,0,0,-20,-20,24.7691,31.99
451,901.667969,849.9,83.17,1.2,-0.83,0.0596,0,0,-20,-20,24.7691,32.48
452,907.667603,850,83.11,-0.1,-0.83,-0.0054,0,0,-20,-20,24.7691,32.37
453,913.669128,850,83.06,0.5,-0.83,0.0235,0,0,-20,-20,24.7691,32.36
454,919.669128,850,83.04,0.6,-0.83,0.0307,0,0,-20,-20,24.7691,32.18
455,925.667603,850,83.03,0.9,-0.83,0.0452,0,0,-20,-20,24.7691,32.42
456,931.669189,850,83.02,0.2,-0.83,0.009,0,0,-20,-20,24.7691,32.32
457,937.669128,850,82.91,0.3,-0.83,0.0163,0,0,-20,-20,24.7691,32.35
458,943.668884,849.9,82.92,0.6,-0.83,0.0307,0,0,-20,-20,24.7691,32.54
459,949.668884,849.9,82.9,1.3,-0.83,0.0669,0,0,-20,-20,24.7691,32.35
460,955.668396,850,82.75,1.3,-0.83,0.0669,0,0,-20,-20,24.769,32.36
461,961.668518,850.1,82.78,0.2,-0.83,0.009,0,0,-20,-20,24.7691,32.25
462,967.668518,850,82.64,0,-0.83,0.0018,0,0,-20,-20,24.7691,32.34
463,973.66803,850,82.71,0.5,-0.83,0.0235,0,0,-20,-20,24.7691,32.3
464,979.66803,849.9,82.63,-0.2,-0.83,-0.0127,0,0,-20,-20,24.769,32.28
465,985.667786,850.1,82.69,0.2,-0.83,0.009,0,0,-20,-20,24.7691,32.19
466,991.667542,850,82.54,1.6,-0.83,0.0813,0,0,-20,-20,24.7691,32.26
467,997.669067,850,82.51,0,-0.83,0.0018,0,0,-20,-20,24.769,32.35
468,1003.668945,850,82.55,0.2,-0.83,0.009,0,0,-20,-20,24.769,32.4
469,1009.668762,850,82.42,-0.8,-0.82,-0.0416,0,0,-20,-20,24.7691,32.49
470,1015.668579,850,82.39,-0.1,-0.82,-0.0054,0,0,-20,-20,24.7691,32.35
471,1021.668152,850,82.27,0,-0.82,0.0018,0,0,-20,-20,24.769,32.3
472,1027.667725,849.9,82.29,0.2,-0.82,0.009,0,0,-20,-20,24.7691,32.41
473,1033.66748,850,82.26,0.7,-0.82,0.0379,0,0,-20,-20,24.7691,32.29
474,1039.667358,850,82.28,-0.4,-0.82,-0.0199,0,0,-20,-20,24.769,32.37
475,1045.668579,850.1,82.19,0.9,-0.82,0.0452,0,0,-20,-20,24.7691,32.19
476,1051.668701,849.9,82.09,0.5,-0.82,0.0235,0,0,-20,-20,24.7691,32.4
477,1057.668945,849.9,82.11,0,-0.82,0.0018,0,0,-20,-20,24.769,32.64
478,1063.668335,850,82.11,0.3,-0.82,0.0163,0,0,-20,-20,24.7691,32.29
479,1069.668213,850.1,82.05,0.2,-0.82,0.009,0,0,-20,-20,24.7691,32.32
480,1075.667969,850.1,82.07,0.3,-0.82,0.0163,0,0,-20,-20,24.769,32.15
481,1081.66748,850,82,-0.5,-0.82,-0.0271,0,0,-20,-20,24.769,32.3
482,1087.667847,850.1,81.98,-0.4,-0.82,-0.0199,0,0,-20,-20,24.769,32.33
483,1093.669067,849.8,81.95,0.2,-0.82,0.009,0,0,-20,-20,24.7691,32.67
484,1099.669067,849.9,81.91,-0.7,-0.82,-0.0343,0,0,-20,-20,24.769,32.48
485,1105.668457,850,81.89,0.6,-0.82,0.0307,0,0,-20,-20,24.769,32.2
486,1111.668335,850.1,81.89,-0.1,-0.82,-0.0054,0,0,-20,-20,24.769,32.28
487,1117.668457,849.9,81.85,-0.4,-0.82,-0.0199,0,0,-20,-20,24.769,32.44
488,1123.668457,850,81.88,-1.1,-0.82,-0.056,0,0,-20,-20,24.769,32.26
489,1129.668091,850,81.8,-0.8,-0.82,-0.0416,0,0,-20,-20,24.769,32.39
490,1135.667847,850,81.75,-0.8,-0.82,-0.0416,0,0,-20,-20,24.769,32.33
491,1141.667847,850,81.73,-1.8,-0.82,-0.0922,0,0,-20,-20,24.769,32.23
492,1147.667969,850,81.7,0,-0.82,0.0018,0,0,-20,-20,24.769,32.42
493,1153.667725,850,81.72,-1,-0.82,-0.0488,0,0,-20,-20,24.769,32.36
494,1159.667603,850,81.68,0,-0.82,0.0018,0,0,-20,-20,24.769,32.35
495,1165.667725,849.9,81.59,-0.4,-0.82,-0.0199,0,0,-20,-20,24.769,32.5
496,1171.667969,850,81.61,-0.8,-0.82,-0.0416,0,0,-20,-20,24.769,32.36
497,1177.668335,850.1,81.6,-1.8,-0.82,-0.0922,0,0,-20,-20,24.769,32.22
498,1183.668213,850.1,81.54,-1.1,-0.82,-0.056,0,0,-20,-20,24.769,32.29
499,1189.667969,850,81.47,-1.1,-0.81,-0.056,0,0,-20,-20,24.769,32.34
500,1195.667603,849.9,81.52,-0.8,-0.82,-0.0416,0,0,-20,-20,24.769,32.37
501,1201.667603,850,81.44,-0.2,-0.81,-0.0126,0,0,-20,-20,24.769,32.35
502,1207.667725,850,81.43,-0.1,-0.81,-0.0054,0,0,-20,-20,24.769,32.52
503,1213.667847,850.1,81.39,-1.1,-0.81,-0.056,0,0,-20,-20,24.769,32.31
504,1219.668213,850,81.32,-0.5,-0.81,-0.0271,0,0,-20,-20,24.769,32.44
505,1225.668213,850,81.37,-0.7,-0.81,-0.0343,0,0,-20,-20,24.769,32.38
506,1231.668335,850,81.33,-1,-0.81,-0.0488,0,0,-20,-20,24.769,32.28
507,1237.668457,850,81.35,-1.2,-0.81,-0.0632,0,0,-20,-20,24.769,32.34
508,1243.668213,850,81.34,-1.7,-0.81,-0.0849,0,0,-20,-20,24.769,32.37
509,1249.668579,849.8,81.3,-2.1,-0.81,-0.1066,0,0,-20,-20,24.769,32.49
510,1255.668457,850,81.34,-1.1,-0.81,-0.056,0,0,-20,-20,24.769,32.35
511,1261.668701,850,81.3,-2.1,-0.81,-0.1066,0,0,-20,-20,24.769,32.4
512,1267.668579,850.1,81.25,-1.5,-0.81,-0.0777,0,0,-20,-20,24.769,32.44
513,1273.668457,850,81.19,-0.7,-0.81,-0.0343,0,0,-20,-20,24.769,32.29
514,1279.668091,850,81.23,-2.1,-0.81,-0.1066,0,0,-20,-20,24.769,32.37
515,1285.667603,849.9,81.21,-1.7,-0.81,-0.0849,0,0,-20,-20,24.769,32.43
516,1291.667358,850,81.17,-2.8,-0.81,-0.1427,0,0,-20,-20,24.769,32.35
517,1297.667358,850,81.1,-2.1,-0.81,-0.1066,0,0,-20,-20,24.769,32.41
518,1303.669067,850,81.13,-3.2,-0.81,-0.1644,0,0,-20,-20,24.769,32.39
519,1309.669067,850,81.17,-2.1,-0.81,-0.1066,0,0,-20,-20,24.769,32.36
520,1315.669189,849.9,81.18,-3.1,-0.81,-0.1572,0,0,-20,-20,24.769,32.45
521,1321.668701,850,81.17,-2.4,-0.81,-0.1211,0,0,-20,-20,24.769,32.4
522,1327.668823,849.9,81.14,-2.4,-0.81,-0.1211,0,0,-20,-20,24.769,32.44
523,1333.668213,850,81.11,-3.1,-0.81,-0.1572,0,0,-20,-20,24.769,32.43
524,1339.667847,849.9,81.16,-3.1,-0.81,-0.1572,0,0,-20,-20,24.769,32.63
525,1345.669189,850,81.09,-2.4,-0.81,-0.1211,0,0,-20,-20,24.769,32.52
526,1351.669189,849.9,81.08,-2.2,-0.81,-0.1138,0,0,-20,-20,24.769,32.44
527,1357.668823,850.1,81.03,-2.8,-0.81,-0.1427,0,0,-20,-20,24.769,32.16
528,1363.66748,849.9,80.99,-3.1,-0.81,-0.1572,0,0,-20,-20,24.769,32.48
529,1369.669189,850,80.96,-2.5,-0.81,-0.1283,0,0,-20,-20,24.769,32.32
530,1375.667603,850,80.97,-2.8,-0.81,-0.1427,0,0,-20,-20,24.769,32.29
531,1381.667358,850,81.01,-2.8,-0.81,-0.1427,0,0,-20,-20,24.769,32.28
532,1387.669189,850,80.98,-2.5,-0.81,-0.1283,0,0,-20,-20,24.769,32.54
533,1393.669067,850,81.01,-1.9,-0.81,-0.0994,0,0,-20,-20,24.769,32.4
534,1399.668701,850,80.97,-2.6,-0.81,-0.1355,0,0,-20,-20,24.769,32.48
535,1405.668823,849.9,80.93,-3.6,-0.81,-0.1861,0,0,-20,-20,24.769,32.48
536,1411.667603,850.1,80.93,-3.5,-0.81,-0.1789,0,0,-20,-20,24.769,32.28
537,1417.66748,850,80.86,-2.9,-0.81,-0.15,0,0,-20,-20,24.769,32.38
538,1423.667603,850,80.83,-3.2,-0.81,-0.1644,0,0,-20,-20,24.769,32.41
539,1429.668213,850.1,80.87,-2.6,-0.81,-0.1355,0,0,-20,-20,24.769,32.3
540,1435.668335,850,80.75,-3.3,-0.81,-0.1717,0,0,-20,-20,24.769,32.26
541,1441.667847,850,80.82,-2.6,-0.81,-0.1355,0,0,-20,-20,24.769,32.41
542,1447.667847,849.9,80.79,-2.8,-0.81,-0.1427,0,0,-20,-20,24.769,32.48
543,1453.667603,850.1,80.79,-2.5,-0.81,-0.1283,0,0,-20,-20,24.769,32.41
544,1459.667603,850,80.72,-3.5,-0.81,-0.1789,0,0,-20,-20,24.769,32.52
545,1465.667603,850.1,80.76,-2.6,-0.81,-0.1355,0,0,-20,-20,24.769,32.42
546,1471.66748,850,80.78,-3.1,-0.81,-0.1572,0,0,-20,-20,24.769,32.34
547,1477.66748,850,80.67,-2.8,-0.81,-0.1427,0,0,-20,-20,24.769,32.42
548,1483.667603,849.9,80.72,-4,-0.81,-0.2078,0,0,-20,-20,24.769,32.37
549,1489.668945,850,80.66,-4.8,-0.81,-0.2439,0,0,-20,-20,24.769,32.28
550,1495.669067,850.1,80.73,-3.3,-0.81,-0.1717,0,0,-20,-20,24.769,32.37
551,1501.66748,849.9,80.57,-2.5,-0.81,-0.1283,0,0,-20,-20,24.769,32.59
552,1507.669189,850.1,80.62,-2.6,-0.81,-0.1355,0,0,-20,-20,24.769,32.29
553,1513.669067,850,80.56,-3.1,-0.81,-0.1572,0,0,-20,-20,24.769,32.52
554,1519.668823,850,80.59,-3.3,-0.81,-0.1716,0,0,-20,-20,24.769,32.45
555,1525.668823,850,80.61,-3.1,-0.81,-0.1572,0,0,-20,-20,24.769,32.37
556,1531.668091,850,80.6,-3.3,-0.81,-0.1716,0,0,-20,-20,24.769,32.46
557,1537.667358,850,80.57,-3.1,-0.81,-0.1572,0,0,-20,-20,24.769,32.39
558,1543.668945,850,80.55,-4,-0.81,-0.2078,0,0,-20,-20,24.769,32.42
559,1549.668579,850.1,80.55,-2.9,-0.81,-0.15,0,0,-20,-20,24.769,32.34
560,1555.668701,849.9,80.46,-3.6,-0.8,-0.1861,0,0,-20,-20,24.769,32.48
561,1561.668701,849.9,80.46,-3.8,-0.8,-0.1933,0,0,-20,-20,24.769,32.55
562,1567.668457,849.9,80.45,-3.3,-0.8,-0.1716,0,0,-20,-20,24.769,32.54
563,1573.668335,850,80.51,-3.8,-0.81,-0.1933,0,0,-20,-20,24.769,32.39
564,1579.667847,850,80.43,-4.2,-0.8,-0.215,0,0,-20,-20,24.769,32.5
565,1585.667725,850.1,80.46,-3.9,-0.8,-0.2006,0,0,-20,-20,24.769,32.33
566,1591.667847,849.9,80.37,-2.9,-0.8,-0.15,0,0,-20,-20,24.769,32.48
567,1597.667847,850,80.41,-3.2,-0.8,-0.1644,0,0,-20,-20,24.769,32.43
568,1603.668213,849.9,80.37,-4.2,-0.8,-0.215,0,0,-20,-20,24.769,32.53
569,1609.668823,850,80.32,-3.9,-0.8,-0.2006,0,0,-20,-20,24.769,32.46
570,1615.668579,850,80.28,-3.6,-0.8,-0.1861,0,0,-20,-20,24.769,32.39
571,1621.668457,850,80.3,-4.6,-0.8,-0.2367,0,0,-20,-20,24.769,32.49
572,1627.668213,850.1,80.29,-3.9,-0.8,-0.2006,0,0,-20,-20,24.769,32.16
573,1633.667603,849.9,80.25,-3.9,-0.8,-0.2006,0,0,-20,-20,24.769,32.62
574,1639.66748,850,80.26,-4.5,-0.8,-0.2295,0,0,-20,-20,24.769,32.53
575,1645.667358,850,80.21,-3.1,-0.8,-0.1572,0,0,-20,-20,24.769,32.43
576,1651.669067,849.9,80.21,-3.3,-0.8,-0.1716,0,0,-20,-20,24.769,32.57
577,1657.668823,849.9,80.25,-3.6,-0.8,-0.1861,0,0,-20,-20,24.769,32.53
578,1663.668213,850,80.26,-3.5,-0.8,-0.1789,0,0,-20,-20,24.769,32.5
579,1669.668701,850.1,80.24,-3.6,-0.8,-0.1861,0,0,-20,-20,24.769,32.25
